1	 buildings 	 5
442000.238471	4429982.905276
442000.159527	4429987.114461
442005.747897	4429989.781361
442005.153713	4429994.738468
441984.093836	4429995.809533
441984.052109	4429990.335362
441975.307202	4429990.335399
441975.136793	4429994.867310
441964.068653	4429994.818445
441965.146647	4429978.275712
441955.932901	4429978.390390
441957.284267	4429965.221322
441966.107075	4429965.353924
441967.229601	4429953.530241
441958.535705	4429952.386150
441959.068233	4429940.467024
20	 buildings 	 9
442218.106166	4429954.308801
442286.097718	4429954.936690
442302.154044	4429973.115059
442300.946802	4430040.294922
442285.107344	4430023.669533
442276.538172	4430015.306253
442244.313212	4429982.159689
442236.614975	4429973.789844
442218.106166	4429954.308801
21	 buildings 	 11
442223.486356	4429973.434211
442231.218261	4429981.737160
442238.062608	4429987.870384
442245.414280	4429995.587698
442232.954902	4430009.140827
442221.104025	4430020.723873
442213.700995	4430010.741667
442209.952825	4430000.731717
442210.798870	4429990.686884
442216.485973	4429979.372704
442223.486356	4429973.434211
22	 buildings 	 9
442130.602701	4429998.869441
442132.322017	4429953.183822
442190.901690	4429955.947850
442191.324524	4429973.389705
442141.784630	4429972.322558
442141.543934	4429984.472641
442190.219219	4429986.401394
442189.406515	4430000.832228
442130.602701	4429998.869441
23	 buildings 	 5
441768.773530	4429819.094272
441764.767885	4429875.979671
441748.987881	4429875.134335
441752.991199	4429817.960228
441768.773530	4429819.094272
24	 buildings 	 7
441758.394616	4429922.544957
441754.641437	4429964.415230
441740.171810	4429964.037378
441741.536930	4429938.209091
441732.023441	4429937.104845
441733.158594	4429920.284023
441758.394616	4429922.544957
25	 buildings 	 5
441753.216494	4429972.388023
441749.481623	4430033.380021
441727.721296	4430032.180746
441731.848979	4429971.207936
441753.216494	4429972.388023
26	 buildings 	 29
441683.265490	4430180.798975
441742.040853	4430184.779510
441741.046645	4430213.314455
441753.872531	4430213.216284
441753.282755	4430230.999023
441740.318402	4430230.853958
441739.505714	4430250.748253
441739.349342	4430253.747652
441795.791859	4430256.491648
441796.956677	4430234.606973
441775.107931	4430234.052308
441775.868036	4430213.969646
441837.205011	4430217.953523
441851.166841	4430204.465974
441853.062137	4430149.628836
441870.478809	4430150.162057
441869.907155	4430170.354308
441895.669508	4430171.201397
441893.124102	4430222.578897
441868.468483	4430222.378528
441849.604579	4430239.179312
441834.433233	4430238.540146
441817.171484	4430238.139080
441814.855945	4430260.310160
441814.189196	4430275.861487
441697.503224	4430270.236196
441695.156312	4430297.182476
441678.465357	4430296.588578
441683.265490	4430180.798975
27	 buildings 	 13
442253.034393	4429470.212660
442272.483500	4429470.520426
442272.534607	4429447.978059
442388.256124	4429452.109478
442388.485624	4429482.433914
442408.860342	4429482.046549
442409.919936	4429440.352540
442390.907988	4429440.263201
442391.318954	4429432.498102
442272.618338	4429428.611310
442271.510225	4429434.527266
442252.301832	4429434.439763
442253.034393	4429470.212660
28	 buildings 	 11
442634.477178	4429673.881856
442714.453539	4429675.700311
442714.299225	4429682.430749
442812.179025	4429684.670731
442812.392431	4429675.563509
442834.840101	4429676.072263
442837.016366	4429581.479646
442718.267586	4429578.774486
442717.236609	4429623.355363
442635.688031	4429621.504299
442634.477178	4429673.881856
29	 buildings 	 14
441547.697984	4430184.259742
441547.514637	4430168.170794
441544.194859	4430165.120358
441545.445912	4430151.219075
441548.138025	4430149.266224
441548.697274	4430139.800933
441512.040417	4430138.161478
441511.433122	4430134.701555
441497.710476	4430133.696580
441495.917354	4430171.498830
441502.674177	4430179.519832
441514.680357	4430179.427559
441514.503153	4430181.927424
441547.697984	4430184.259742
30	 buildings 	 37
441331.007839	4430241.527123
441336.173660	4430239.221992
441366.419385	4430241.198697
441369.204159	4430245.741177
441385.693303	4430245.614163
441387.501090	4430241.946873
441414.987173	4430242.645803
441416.584283	4430211.607648
441453.241582	4430212.236127
441451.588200	4430235.979076
441428.679102	4430235.244786
441427.884793	4430250.763830
441451.707535	4430251.491087
441448.339601	4430302.120023
441421.263437	4430300.285165
441420.431976	4430323.177860
441411.315642	4430322.581770
441412.982805	4430268.479104
441402.717279	4430257.276005
441349.553268	4430254.465237
441338.110196	4430264.447508
441337.498513	4430320.252151
441326.495970	4430319.792851
441327.503175	4430294.255924
441304.056465	4430294.658812
441304.807449	4430254.732473
441324.771951	4430255.677866
441324.313723	4430246.087143
441320.026347	4430240.490236
441316.240602	4430241.252321
441312.352255	4430239.783202
441309.553402	4430233.419720
441312.260807	4430227.924341
441318.666721	4430226.964379
441324.201148	4430231.485642
441326.070738	4430236.945728
441331.007839	4430241.527123
31	 buildings 	 11
442029.862699	4429979.425985
442054.859990	4429981.778551
442052.564793	4430013.454781
442059.363190	4430013.536277
442055.046209	4430104.947578
442019.849813	4430102.206323
442020.759690	4430094.970400
442014.999948	4430094.459058
442019.592757	4430001.202288
442027.356969	4430001.387443
442029.862699	4429979.425985
32	 buildings 	 15
442069.748923	4430441.133718
442082.798524	4430422.234564
442082.931030	4430414.960144
442073.071767	4430396.390821
442084.948935	4430391.736497
442094.985883	4430411.215047
442101.438868	4430416.451665
442121.397235	4430416.666291
442120.944359	4430423.365716
442114.678195	4430423.602152
442115.038993	4430428.374319
442100.411924	4430428.507801
442095.508523	4430430.521700
442082.643885	4430450.163423
442069.748923	4430441.133718
33	 buildings 	 11
442405.442948	4429522.525809
442406.236028	4429504.308558
442431.435808	4429505.017399
442431.793455	4429492.455595
442423.097965	4429492.288167
442423.173510	4429471.788837
442433.487884	4429469.190127
442433.941710	4429439.982072
442457.728958	4429439.091545
442456.766524	4429523.048228
442405.442948	4429522.525809
34	 buildings 	 10
442738.402540	4429557.902160
442739.292957	4429465.095890
442747.467522	4429465.267598
442764.817638	4429482.881976
442764.439109	4429522.272169
442774.278565	4429533.746781
442813.717350	4429535.893368
442829.552383	4429554.229955
442829.197457	4429560.417777
442738.402540	4429557.902160
35	 buildings 	 16
442515.800437	4429662.451261
442516.844800	4429589.265246
442623.591655	4429589.348241
442622.933831	4429623.310506
442604.858304	4429622.758302
442604.514282	4429607.714410
442551.117875	4429607.439842
442550.944416	4429645.562622
442588.415528	4429646.190474
442588.459722	4429640.726767
442603.382252	4429643.334814
442611.917474	4429651.720922
442615.931925	4429666.515055
442588.936167	4429666.529842
442589.140780	4429663.085929
442515.800437	4429662.451261
36	 buildings 	 8
441986.311275	4430380.805915
442035.419917	4430383.896296
442034.040070	4430442.660434
441979.986000	4430441.617676
441980.197870	4430433.565336
441982.930885	4430429.136033
441985.320513	4430427.829700
441986.311275	4430380.805915
37	 buildings 	 5
442516.567868	4430413.082537
442538.161263	4430413.830024
442545.522328	4430237.380551
442523.033413	4430236.850783
442516.567868	4430413.082537
38	 buildings 	 5
442236.414058	4430383.878234
442294.166329	4430386.082951
442293.613835	4430402.188577
442235.892191	4430400.627692
442236.414058	4430383.878234
39	 buildings 	 21
441254.926758	4429960.371592
441288.070020	4429961.415078
441287.639101	4429975.298976
441275.475885	4429975.004156
441274.628158	4429984.671577
441285.833395	4429984.773904
441285.224636	4429999.958397
441275.051152	4429999.648229
441274.198603	4430007.583392
441261.319325	4430007.449584
441261.891858	4429999.749774
441245.679952	4429999.352996
441244.071298	4430028.814445
441281.547347	4430030.290837
441281.775148	4430046.534905
441224.463488	4430044.278893
441226.433536	4429998.591028
441231.557242	4429994.131889
441231.713920	4429982.348846
441251.103404	4429982.832112
441254.926758	4429960.371592
40	 buildings 	 15
441225.701785	4429946.960936
441244.747037	4429947.091503
441244.906073	4429942.248731
441258.108164	4429942.146829
441259.069993	4429924.028032
441251.313181	4429923.710349
441251.617244	4429888.973254
441235.874777	4429888.572869
441234.927637	4429890.889909
441212.616354	4429890.295993
441212.081264	4429908.367083
441230.189182	4429909.859599
441229.755190	4429923.332659
441226.285978	4429925.291623
441225.701785	4429946.960936
41	 buildings 	 5
441721.836694	4430055.522936
441747.904798	4430057.211130
441748.778086	4430039.648314
441722.589350	4430037.827786
441721.836694	4430055.522936
42	 buildings 	 11
441912.228725	4430171.285977
441945.847600	4430172.128798
441946.273208	4430196.577540
441962.430854	4430196.643082
441961.861412	4430209.317596
441952.109637	4430209.391969
441952.153677	4430215.165945
441907.739153	4430214.105676
441907.670121	4430180.448626
441912.247153	4430180.413691
441912.228725	4430171.285977
43	 buildings 	 7
441757.139071	4429546.391583
441806.151427	4429541.752630
441803.987444	4429505.579813
441761.445368	4429509.802824
441762.429400	4429518.978666
441755.109061	4429519.945238
441757.139071	4429546.391583
44	 buildings 	 5
441815.042106	4429538.408859
441812.719194	4429504.902319
441858.495777	4429500.366175
441859.671529	4429534.658797
441815.042106	4429538.408859
45	 buildings 	 5
441761.225875	4429594.975550
441758.157598	4429560.075563
441858.888360	4429551.765610
441860.991167	4429586.673002
441761.225875	4429594.975550
46	 buildings 	 5
442107.828892	4430090.099025
442109.174599	4430063.804583
442154.079900	4430065.284281
442153.711489	4430092.093193
442107.828892	4430090.099025
47	 buildings 	 7
441985.979392	4430357.433583
442033.577276	4430358.359001
442033.679663	4430329.197947
442022.332167	4430329.406537
442016.479400	4430322.266551
441986.891987	4430321.437115
441985.979392	4430357.433583
48	 buildings 	 5
442129.244119	4429714.595146
442129.322873	4429655.307988
442222.994041	4429657.683448
442221.789387	4429715.002549
442129.244119	4429714.595146
49	 buildings 	 13
442134.028227	4429622.680713
442134.917421	4429581.243326
442143.613328	4429581.477047
442143.705253	4429574.469453
442216.343880	4429575.916503
442215.163298	4429599.278076
442146.910836	4429598.452866
442147.063584	4429618.550722
442177.753992	4429619.194780
442177.503935	4429630.123438
442144.481093	4429629.352752
442144.732896	4429623.154566
442134.028227	4429622.680713
50	 buildings 	 7
442189.926679	4429631.916835
442216.565765	4429632.147640
442216.408644	4429608.074433
442205.982548	4429608.297943
442206.035451	4429620.889963
442189.990142	4429621.156161
442189.926679	4429631.916835
51	 buildings 	 5
442146.428767	4429542.889967
442147.285964	4429492.735855
442199.418513	4429495.160357
442197.956516	4429544.441799
442146.428767	4429542.889967
52	 buildings 	 5
441803.469247	4429621.003303
441840.617140	4429619.531210
441840.728702	4429634.132694
441803.824411	4429636.180356
441803.469247	4429621.003303
53	 buildings 	 7
441847.965914	4430277.302302
441814.189196	4430275.861487
441814.855945	4430260.310160
441833.461347	4430261.100710
441834.433233	4430238.540146
441849.604579	4430239.179312
441847.965914	4430277.302302
54	 buildings 	 9
442140.835058	4430356.276876
442141.044119	4430335.476666
442218.929879	4430337.261269
442218.363038	4430359.330096
442203.687409	4430358.708644
442203.971355	4430347.746404
442154.682713	4430346.832771
442154.191383	4430356.341909
442140.835058	4430356.276876
55	 buildings 	 9
442142.879672	4430278.130477
442221.791868	4430281.184327
442223.065373	4430258.832527
442207.923124	4430257.515026
442207.122792	4430266.826624
442158.269223	4430264.799211
442157.847737	4430254.286509
442143.606045	4430253.484200
442142.879672	4430278.130477
56	 buildings 	 15
442532.270828	4429437.951020
442618.819613	4429440.063139
442617.360058	4429458.307589
442550.242017	4429457.436877
442550.848158	4429477.775593
442575.749100	4429477.354517
442574.895124	4429485.289513
442619.205899	4429484.511198
442619.025130	4429522.845002
442531.812268	4429522.014919
442531.753337	4429514.208958
442523.666815	4429514.381055
442523.160994	4429445.126624
442532.389537	4429445.756529
442532.270828	4429437.951020
57	 buildings 	 10
442521.714258	4429316.859338
442564.013970	4429318.816486
442590.174610	4429320.018312
442588.847775	4429387.565360
442539.361021	4429386.106503
442538.968749	4429395.237294
442523.003756	4429394.891432
442523.296065	4429371.392282
442520.279539	4429370.038110
442521.714258	4429316.859338
58	 buildings 	 5
442237.098256	4430345.762601
442295.419143	4430347.463317
442294.661741	4430362.448948
442237.032377	4430360.709678
442237.098256	4430345.762601
59	 buildings 	 11
442244.398635	4430298.380073
442269.500704	4430298.933610
442270.025255	4430294.909824
442292.747819	4430294.737491
442292.464386	4430328.308357
442245.176647	4430327.756515
442244.933424	4430320.462744
442254.837323	4430320.198813
442255.673776	4430308.888148
442244.497537	4430309.161732
442244.398635	4430298.380073
60	 buildings 	 5
442279.410746	4430028.110088
442285.107344	4430023.669533
442276.538172	4430015.306253
442271.564021	4430020.418706
442279.410746	4430028.110088
61	 buildings 	 5
442239.001237	4430015.901957
442232.954902	4430009.140827
442245.414280	4429995.587698
442253.788564	4430003.019650
442239.001237	4430015.901957
62	 buildings 	 5
442238.062608	4429987.870384
442244.313212	4429982.159689
442236.614975	4429973.789844
442231.218261	4429981.737160
442238.062608	4429987.870384
63	 buildings 	 7
442216.252444	4430036.351332
442289.559905	4430037.616251
442279.410746	4430028.110088
442271.564021	4430020.418706
442253.788564	4430003.019650
442239.001237	4430015.901957
442216.252444	4430036.351332
64	 buildings 	 16
442150.326220	4429464.618550
442181.534901	4429464.825623
442185.295824	4429468.605876
442192.362733	4429469.118533
442199.596698	4429466.887135
442204.539652	4429460.997573
442204.797490	4429452.212015
442202.428034	4429447.221909
442194.963721	4429449.488366
442195.836517	4429456.455318
442190.960308	4429461.011848
442184.076296	4429459.842642
442180.488574	4429454.128903
442180.446996	4429448.654737
442150.937973	4429448.468064
442150.326220	4429464.618550
65	 buildings 	 9
442261.492494	4430159.611464
442290.821663	4430161.221247
442294.200709	4430078.645259
442269.482473	4430077.000481
442268.070208	4430087.838018
442278.259745	4430088.038343
442276.643589	4430111.403226
442262.327320	4430110.934389
442261.492494	4430159.611464
66	 buildings 	 7
442415.267916	4430128.031363
442526.152601	4430130.846551
442524.043867	4430215.733629
442517.630932	4430215.782063
442420.071147	4430213.199330
442413.584519	4430212.537726
442415.267916	4430128.031363
67	 buildings 	 7
441329.474762	4430338.425386
441402.134691	4430342.429504
441401.721814	4430349.806046
441401.414205	4430355.327332
441400.986218	4430362.959394
441328.326398	4430358.944186
441329.474762	4430338.425386
68	 buildings 	 13
441833.449809	4429970.186499
441846.948801	4429970.949495
441849.296524	4429949.611025
441858.273861	4429944.256727
441922.604946	4429950.872420
441928.174022	4429959.957778
441927.676196	4429976.418359
441942.825483	4429977.457648
441945.505335	4429943.646393
441940.833302	4429937.963243
441842.729962	4429929.584364
441836.358613	4429935.107540
441833.449809	4429970.186499
69	 buildings 	 5
442303.747286	4429918.546910
442305.510550	4429818.804659
442286.791657	4429818.946569
442283.593997	4429918.699706
442303.747286	4429918.546910
70	 buildings 	 9
442144.746620	4430214.798763
442222.938443	4430218.491066
442223.109819	4430241.065088
442209.126816	4430240.593825
442209.054977	4430231.133389
442158.260170	4430228.776475
442157.982387	4430238.295091
442143.950332	4430238.113036
442144.746620	4430214.798763
71	 buildings 	 5
442241.606020	4430219.593067
442299.347170	4430222.419778
442298.879604	4430236.215033
442240.805755	4430234.545714
442241.606020	4430219.593067
72	 buildings 	 5
442239.969263	4430258.226725
442298.544215	4430259.559102
442298.164331	4430275.907713
442239.589504	4430274.575341
442239.969263	4430258.226725
73	 buildings 	 9
442139.709105	4430377.783638
442153.455387	4430378.600806
442152.787795	4430387.389495
442202.631126	4430388.287794
442202.947136	4430380.423449
442216.875698	4430380.506454
442217.035068	4430400.371089
442139.693566	4430399.326377
442139.709105	4430377.783638
74	 buildings 	 9
441825.312763	4429803.904131
441902.443680	4429807.878940
441901.862764	4429819.043336
441918.360277	4429819.894620
441916.193332	4429861.597223
441899.482335	4429860.736470
441901.350743	4429824.688300
441824.442112	4429820.722911
441825.312763	4429803.904131
75	 buildings 	 5
441483.078783	4430348.769173
441546.493036	4430350.924692
441545.969367	4430366.130718
441482.555240	4430363.975205
441483.078783	4430348.769173
76	 buildings 	 11
441567.660568	4430387.362431
441581.406828	4430388.167462
441582.120291	4430367.640946
441642.567189	4430370.397472
441641.289454	4430391.972125
441655.121085	4430392.776635
441656.393097	4430369.336480
441647.146768	4430358.458379
441582.069839	4430354.393715
441569.314266	4430363.619505
441567.660568	4430387.362431
77	 buildings 	 21
441680.539474	4430361.089565
441737.604830	4430363.861657
441736.436850	4430374.153323
441715.053636	4430373.006737
441714.234188	4430385.316749
441735.366762	4430386.076595
441734.713377	4430395.542592
441714.024858	4430394.779348
441712.841282	4430410.834351
441733.677811	4430411.974009
441732.891805	4430421.962932
441676.929090	4430419.271269
441678.012016	4430409.035766
441700.880835	4430410.159760
441702.057293	4430394.293585
441678.136682	4430392.988871
441678.929629	4430382.800008
441703.036683	4430383.914521
441703.578749	4430372.184065
441679.696650	4430371.456481
441680.539474	4430361.089565
78	 buildings 	 5
441935.931827	4430304.058637
441957.920012	4430303.890907
441961.403921	4430279.223570
441935.743839	4430279.419303
441935.931827	4430304.058637
79	 buildings 	 5
441873.386698	4429892.427908
441926.213931	4429895.578080
441927.502318	4429874.158888
441874.674938	4429871.008707
441873.386698	4429892.427908
80	 buildings 	 13
441823.545767	4429855.408935
441843.031225	4429856.126173
441842.818731	4429861.846584
441871.444677	4429862.904924
441871.578945	4429859.239433
441889.244859	4429859.892955
441889.755355	4429846.219491
441872.542094	4429845.573615
441872.754442	4429839.830997
441843.146013	4429838.735740
441842.920002	4429844.922641
441823.964141	4429844.223563
441823.545767	4429855.408935
81	 buildings 	 9
441349.893910	4430061.522607
441419.889188	4430065.158819
441419.893513	4430046.858641
441393.168260	4430045.243256
441393.122772	4430039.336034
441378.699790	4430038.347768
441378.413278	4430044.390800
441350.090041	4430043.753961
441349.893910	4430061.522607
82	 buildings 	 7
441833.900692	4430367.744493
441878.470923	4430369.180677
441877.305747	4430398.871772
441860.526621	4430398.999942
441861.074156	4430383.482841
441833.163230	4430382.985437
441833.900692	4430367.744493
83	 buildings 	 7
441763.420945	4430394.134677
441780.881632	4430394.911644
441781.540012	4430379.393686
441810.571098	4430380.082216
441810.838104	4430364.744927
441764.241101	4430362.935991
441763.420945	4430394.134677
84	 buildings 	 9
441529.813428	4429821.559118
441552.821783	4429822.825985
441552.112801	4429831.703885
441546.477836	4429831.902619
441542.225838	4429875.398092
441529.970858	4429874.292943
441533.639106	4429830.413291
441528.871003	4429830.061262
441529.813428	4429821.559118
85	 buildings 	 5
441522.187923	4429879.471887
441534.358523	4429880.710925
441529.145444	4429931.376164
441516.974923	4429930.137135
441522.187923	4429879.471887
86	 buildings 	 5
441515.102607	4429959.878141
441528.370751	4429960.597929
441529.764526	4429935.257966
441516.496338	4429934.538176
441515.102607	4429959.878141
87	 buildings 	 7
441519.476020	4430008.904011
441516.003575	4430043.787573
441496.442976	4430043.238324
441496.563910	4430038.973284
441485.273623	4430038.904615
441486.486556	4430006.725685
441519.476020	4430008.904011
88	 buildings 	 5
441443.841660	4430049.372737
441495.263486	4430050.887256
441494.658419	4430065.494265
441443.607555	4430063.343945
441443.841660	4430049.372737
89	 buildings 	 5
442143.606045	4430253.484200
442143.950332	4430238.113036
442157.982387	4430238.295091
442157.847737	4430254.286509
442143.606045	4430253.484200
90	 buildings 	 15
442355.286782	4429793.442562
442356.737075	4429757.153416
442343.205381	4429756.622951
442343.068779	4429760.010836
442299.158946	4429758.267043
442299.273781	4429755.390126
442282.675142	4429754.727557
442281.663942	4429780.175471
442299.159446	4429780.864551
442299.503106	4429772.122761
442343.908245	4429773.873907
442343.138915	4429792.946036
442341.815615	4429807.658322
442354.697869	4429808.149284
442355.286782	4429793.442562
91	 buildings 	 15
442610.002572	4429798.724557
442597.566650	4429798.529617
442595.527849	4429798.833708
442595.673730	4429771.748926
442612.552846	4429772.243495
442612.595458	4429777.895324
442667.335246	4429777.538335
442667.006591	4429772.454987
442684.130841	4429772.614736
442683.666074	4429800.490326
442666.772040	4429800.273323
442665.953638	4429791.395952
442611.313915	4429791.419066
442611.708328	4429798.422981
442610.002572	4429798.724557
92	 buildings 	 23
442293.278903	4429594.343653
442293.524005	4429664.977049
442361.971153	4429665.657730
442361.771877	4429657.386443
442369.237726	4429653.088024
442370.753823	4429645.780939
442365.505107	4429638.358505
442356.266857	4429636.418558
442346.486876	4429638.502527
442342.486640	4429643.696383
442341.685011	4429651.742059
442328.130117	4429651.556031
442327.752648	4429638.933159
442315.892952	4429638.179087
442316.261323	4429611.281378
442427.499445	4429613.526260
442427.961224	4429644.093243
442386.717114	4429642.584174
442386.619377	4429659.008357
442444.593008	4429661.534665
442445.598871	4429613.844671
442446.641354	4429599.234474
442293.278903	4429594.343653
93	 buildings 	 16
442609.839815	4429826.975431
442609.476463	4429842.213436
442572.849897	4429841.334829
442570.695125	4429930.397456
442609.977637	4429931.333749
442609.605505	4429946.538511
442566.274344	4429945.499517
442566.403659	4429940.001851
442553.745100	4429939.697623
442553.972999	4429930.290455
442549.881566	4429930.188084
442551.040465	4429882.330373
442551.260495	4429873.012101
442552.405777	4429825.609780
442597.087135	4429826.671837
442609.839815	4429826.975431
94	 buildings 	 5
442167.131549	4429428.323741
442227.506155	4429429.619806
442227.395763	4429415.073849
442166.860488	4429412.879544
442167.131549	4429428.323741
95	 buildings 	 5
441765.528397	4429619.294670
441812.691429	4429614.114676
441811.684855	4429600.863671
441764.514776	4429605.133159
441765.528397	4429619.294670
96	 buildings 	 9
441981.063132	4430125.887860
441991.948878	4430125.560585
441992.305616	4430140.993041
442006.593698	4430141.128451
442006.288679	4430101.099261
441985.712623	4430101.744672
441986.039232	4430112.102627
441981.199302	4430112.383819
441981.063132	4430125.887860
97	 buildings 	 5
441728.693481	4430305.265057
441775.880255	4430310.445023
441777.837096	4430292.751765
441730.650299	4430287.582890
441728.693481	4430305.265057
98	 buildings 	 5
442274.431746	4428960.401943
442308.657229	4428960.575598
442308.351053	4428920.168957
442273.823687	4428919.631143
442274.431746	4428960.401943
99	 buildings 	 11
442181.109889	4428986.028385
442202.088496	4428986.257752
442201.794212	4429011.622476
442241.325596	4429012.077574
442241.184714	4429023.904846
442235.871744	4429023.845215
442235.762233	4429033.051607
442184.682566	4429032.473244
442184.842934	4429018.724756
442180.734344	4429018.678226
442181.109889	4428986.028385
100	 buildings 	 5
442395.264878	4430228.067111
442393.439387	4430413.347330
442374.579243	4430411.557948
442379.241591	4430227.688710
442395.264878	4430228.067111
101	 buildings 	 5
441920.532549	4430043.010688
441940.146368	4430043.827127
441944.285721	4429983.043148
441924.184998	4429982.230412
441920.532549	4430043.010688
102	 buildings 	 9
441834.519950	4430043.167837
441856.313193	4430044.211702
441854.027697	4430078.164348
441919.042528	4430081.643314
441920.182443	4430048.609999
441942.423260	4430050.117082
441938.626698	4430108.810818
